"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"FRW00034066","1961-12-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-22","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-26","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-27","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-28","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1961-12-29","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-03","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-04","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-09","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-10","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-16","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-17","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-22","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-23","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-24","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-25","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-26","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-29","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-30","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-01-31","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-01","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"   25",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-06","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-09","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-16","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-23","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-26","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-27","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-02-28","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-01","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"   51",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"   25",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-06","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-09","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-16","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-22","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-23","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-26","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-27","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-28","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-29","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-03-30","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-03","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-04","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-06","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-09","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-10","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-16","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-17","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-23","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-24","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-25","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-26","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-27","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-04-30","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-01","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-03","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-04","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-09","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-10","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-16","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-17","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-22","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-23","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-24","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-25","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-28","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-29","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-05-31","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-01","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-04","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-06","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-22","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-25","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-26","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-27","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-28","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-06-29","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-03","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-06","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-09","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-10","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-16","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-17","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-23","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-24","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-25","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-26","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-27","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-30","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-07-31","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-01","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-03","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-06","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-09","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-10","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-16","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-17","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-22","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-23","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-24","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-27","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-28","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-29","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-30","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-08-31","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-04","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-06","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-10","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-17","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-24","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-25","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-26","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-27","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-09-28","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-10-01","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-10-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-10-03","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-10-04","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1962-10-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
